,sdg,relevance,fos_ids,fos_names,publication
0,SDG_14,5.0,"21790881, 559758991, 132000320","Deep sea, Algae, Macrophyte",https://marineinfo.org/id/publication/233208
1,SDG_6,3.0,2816523,Sediment,https://marineinfo.org/id/publication/233208
2,SDG_15,2.0,2778830712,Nematode,https://marineinfo.org/id/publication/233208
0,SDG_14,2.0,"130217890, 2778902744","Biodiversity, Diatom",https://marineinfo.org/id/publication/300524
1,SDG_2,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/300524
2,SDG_3,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/300524
0,SDG_2,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/350955
1,SDG_3,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/350955
2,SDG_14,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/350955
0,SDG_14,7.0,"33613203, 135310875, 151152651","Seabed, Fjord, Marine ecosystem",https://marineinfo.org/id/publication/339528
1,SDG_2,1.0,91067096,Megafauna,https://marineinfo.org/id/publication/339528
2,SDG_13,1.0,2994211527,Ecosystem response,https://marineinfo.org/id/publication/339528
0,SDG_3,1.0,20706518,Rostrum,https://marineinfo.org/id/publication/287913
0,SDG_2,2.0,141732470,DNA barcoding,https://marineinfo.org/id/publication/354760
1,SDG_14,2.0,2985189572,Indian ocean,https://marineinfo.org/id/publication/354760
0,SDG_9,8.0,76444178,Connectivity,https://marineinfo.org/id/publication/339676
1,SDG_2,7.0,"2779735984, 189569837","Jellyfish, Metapopulation",https://marineinfo.org/id/publication/339676
2,SDG_14,5.0,"2779735984, 108469399","Jellyfish, Plankton",https://marineinfo.org/id/publication/339676
0,SDG_3,1.0,2776566421,Central Zone,https://marineinfo.org/id/publication/347597
1,SDG_15,1.0,132124917,Species distribution,https://marineinfo.org/id/publication/347597
0,SDG_3,4.0,"130217890, 81977670","Biodiversity, Genetic diversity",https://marineinfo.org/id/publication/390982
1,SDG_2,2.0,130217890,Biodiversity,https://marineinfo.org/id/publication/390982
2,SDG_14,2.0,130217890,Biodiversity,https://marineinfo.org/id/publication/390982
0,SDG_2,3.0,"516717267, 3019955603","Food safety, Fish species",https://marineinfo.org/id/publication/347850
1,SDG_3,1.0,138816342,Public health,https://marineinfo.org/id/publication/347850
2,SDG_9,1.0,547195049,Terminology,https://marineinfo.org/id/publication/347850
0,SDG_6,5.0,"2993054902, 2816523, 8625798","Water chemistry, Sediment, Surface water",https://marineinfo.org/id/publication/348229
1,SDG_14,5.0,2778902744,Diatom,https://marineinfo.org/id/publication/348229
2,SDG_13,1.0,2993126654,Climatic variability,https://marineinfo.org/id/publication/348229
0,SDG_15,13.0,194229684,Values,https://marineinfo.org/id/publication/282247
1,SDG_14,6.0,"2986433049, 129513315","Baltic sea, Salinity",https://marineinfo.org/id/publication/282247
2,SDG_2,4.0,2986433049,Baltic sea,https://marineinfo.org/id/publication/282247
0,SDG_14,11.0,"559758991, 103474955, 77044568","Algae, Coral bleaching, Reef",https://marineinfo.org/id/publication/328154
1,SDG_2,9.0,"103474955, 77044568","Coral bleaching, Reef",https://marineinfo.org/id/publication/328154
2,SDG_13,9.0,"103474955, 77044568","Coral bleaching, Reef",https://marineinfo.org/id/publication/328154
0,SDG_2,2.0,"514101110, 149340888","Fishing, Bycatch",https://marineinfo.org/id/publication/359197
1,SDG_14,2.0,"514101110, 149340888","Fishing, Bycatch",https://marineinfo.org/id/publication/359197
0,SDG_3,6.0,"2779987062, 2778566189, 547475151, 2781065037, 57742111","Mussel, Protozoa, Escherichia coli, Salmonella, Histology",https://marineinfo.org/id/publication/354678
1,SDG_14,5.0,"2780982499, 2994027364, 86909935, 2779987062","Abalone, Intensive culture, Aquaculture, Mussel",https://marineinfo.org/id/publication/354678
2,SDG_2,3.0,"2780982499, 2779987062","Abalone, Mussel",https://marineinfo.org/id/publication/354678
0,SDG_14,4.0,"33613203, 86909935, 2986842804, 2983223943","Seabed, Aquaculture, Black sea, North sea",https://marineinfo.org/id/publication/303868
1,SDG_2,2.0,"152382732, 2986842804","Shore, Black sea",https://marineinfo.org/id/publication/303868
2,SDG_8,1.0,18918823,Tourism,https://marineinfo.org/id/publication/303868
0,SDG_6,5.0,2816523,Sediment,https://marineinfo.org/id/publication/287777
1,SDG_11,4.0,"35219183, 115051666","Portuguese, Ranging",https://marineinfo.org/id/publication/287777
2,SDG_7,1.0,61980418,Location,https://marineinfo.org/id/publication/287777
0,SDG_15,8.0,2778830712,Nematode,https://marineinfo.org/id/publication/359846
1,SDG_9,2.0,"544778455, 76444178","Copper, Connectivity",https://marineinfo.org/id/publication/359846
2,SDG_6,1.0,4891672,Total suspended solids,https://marineinfo.org/id/publication/359846
0,SDG_10,2.0,77357849,Origin,https://marineinfo.org/id/publication/282312
1,SDG_3,1.0,148737382,Body plan,https://marineinfo.org/id/publication/282312
2,SDG_14,1.0,2988134249,Deep water,https://marineinfo.org/id/publication/282312
0,SDG_2,1.0,113416529,Marine conservation,https://marineinfo.org/id/publication/365483
1,SDG_9,1.0,547195049,Terminology,https://marineinfo.org/id/publication/365483
2,SDG_14,1.0,113416529,Marine conservation,https://marineinfo.org/id/publication/365483
0,SDG_3,1.0,166516326,Gubernaculum,https://marineinfo.org/id/publication/329202
1,SDG_15,1.0,2778830712,Nematode,https://marineinfo.org/id/publication/329202
0,SDG_14,4.0,"68800169, 559758991, 2908844200","Marine protected area, Algae, Ellisolandia elongata",https://marineinfo.org/id/publication/364065
1,SDG_2,2.0,68800169,Marine protected area,https://marineinfo.org/id/publication/364065
0,SDG_2,3.0,143020374,Coral,https://marineinfo.org/id/publication/369005
1,SDG_3,3.0,"2910118531, 59659247, 2775899829","Mesenteries, Reproduction, Globe",https://marineinfo.org/id/publication/369005
2,SDG_14,3.0,143020374,Coral,https://marineinfo.org/id/publication/369005
0,SDG_10,1.0,77357849,Origin,https://marineinfo.org/id/publication/359013
0,SDG_3,7.0,"2777346404, 2781450891","Monogenea, Gyrodactylus",https://marineinfo.org/id/publication/368939
0,SDG_2,3.0,130217890,Biodiversity,https://marineinfo.org/id/publication/368379
1,SDG_3,3.0,130217890,Biodiversity,https://marineinfo.org/id/publication/368379
2,SDG_6,3.0,2779833838,Dam failure,https://marineinfo.org/id/publication/368379
0,SDG_14,5.0,"2985189572, 130217890","Indian ocean, Biodiversity",https://marineinfo.org/id/publication/288165
1,SDG_2,4.0,130217890,Biodiversity,https://marineinfo.org/id/publication/288165
2,SDG_3,4.0,130217890,Biodiversity,https://marineinfo.org/id/publication/288165
0,SDG_3,2.0,"161153951, 518705261","Gill, Connective tissue",https://marineinfo.org/id/publication/325632
1,SDG_14,2.0,"21790881, 161153951","Deep sea, Gill",https://marineinfo.org/id/publication/325632
2,SDG_2,1.0,161153951,Gill,https://marineinfo.org/id/publication/325632
0,SDG_14,4.0,"2993244835, 2993685944","Marine biodiversity, Artificial reefs",https://marineinfo.org/id/publication/317625
1,SDG_2,1.0,2993685944,Artificial reefs,https://marineinfo.org/id/publication/317625
2,SDG_4,1.0,106432739,Education,https://marineinfo.org/id/publication/317625
0,SDG_2,1.0,514101110,Fishing,https://marineinfo.org/id/publication/339232
1,SDG_14,1.0,514101110,Fishing,https://marineinfo.org/id/publication/339232
2,SDG_15,1.0,2779043415,Mediterranean sea,https://marineinfo.org/id/publication/339232
0,SDG_14,2.0,"68800169, 13474642","Marine protected area, Invertebrate",https://marineinfo.org/id/publication/348348
1,SDG_2,1.0,68800169,Marine protected area,https://marineinfo.org/id/publication/348348
2,SDG_3,1.0,2778324911,Ovary,https://marineinfo.org/id/publication/348348
0,SDG_15,3.0,"53565203, 187604713","Species richness, Global biodiversity",https://marineinfo.org/id/publication/321505
0,SDG_15,4.0,"132124917, 179345059, 2776191655","Species distribution, Endangered species, Ecoregion",https://marineinfo.org/id/publication/347514
1,SDG_2,2.0,2776191655,Ecoregion,https://marineinfo.org/id/publication/347514
2,SDG_14,2.0,"2993244835, 86909935","Marine biodiversity, Aquaculture",https://marineinfo.org/id/publication/347514
0,SDG_3,6.0,"162666371, 105702510, 57742111, 170774537","Autotomy, Anatomy, Histology, Foregut",https://marineinfo.org/id/publication/288084
0,SDG_6,4.0,146278227,Bank,https://marineinfo.org/id/publication/365915
1,SDG_3,3.0,"130217890, 2776953305","Biodiversity, Placenta",https://marineinfo.org/id/publication/365915
2,SDG_14,3.0,"21790881, 130217890","Deep sea, Biodiversity",https://marineinfo.org/id/publication/365915
0,SDG_3,4.0,"130217890, 2776311326","Biodiversity, Molluscum contagiosum",https://marineinfo.org/id/publication/391131
1,SDG_2,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/391131
2,SDG_9,1.0,51244244,Planet,https://marineinfo.org/id/publication/391131
0,SDG_3,2.0,"105698618, 2779018604","Blunt, Somite",https://marineinfo.org/id/publication/287859
1,SDG_11,1.0,115051666,Ranging,https://marineinfo.org/id/publication/287859
2,SDG_14,1.0,129513315,Salinity,https://marineinfo.org/id/publication/287859
0,SDG_8,2.0,18918823,Tourism,https://marineinfo.org/id/publication/319188
1,SDG_14,2.0,"2985189572, 129513315","Indian ocean, Salinity",https://marineinfo.org/id/publication/319188
2,SDG_15,2.0,"30968088, 194229684","Diversity index, Values",https://marineinfo.org/id/publication/319188
0,SDG_14,11.0,"3019955603, 505870484, 16989226, 514101110, 518008717","Fish species, Fishery, Environmental change, Fishing, Arctic",https://marineinfo.org/id/publication/288003
1,SDG_2,6.0,"505870484, 514101110, 3019955603","Fishery, Fishing, Fish species",https://marineinfo.org/id/publication/288003
2,SDG_13,5.0,"16989226, 518008717","Environmental change, Arctic",https://marineinfo.org/id/publication/288003
0,SDG_16,2.0,"46355384, 135342440","Compromise, Scenario",https://marineinfo.org/id/publication/295147
1,SDG_3,1.0,42407357,Physiology,https://marineinfo.org/id/publication/295147
0,SDG_14,4.0,"86909935, 129513315","Aquaculture, Salinity",https://marineinfo.org/id/publication/367158
1,SDG_15,3.0,"30968088, 53565203, 194229684","Diversity index, Species richness, Values",https://marineinfo.org/id/publication/367158
2,SDG_16,2.0,"2777351106, 17520342","Legislation, Threat",https://marineinfo.org/id/publication/367158
0,SDG_2,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/367399
1,SDG_3,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/367399
2,SDG_9,1.0,2777526511,Pace,https://marineinfo.org/id/publication/367399
0,SDG_11,1.0,2780049196,Provenance,https://marineinfo.org/id/publication/303921
1,SDG_14,1.0,74501621,Sea level,https://marineinfo.org/id/publication/303921
0,SDG_14,1.0,149348798,Upwelling,https://marineinfo.org/id/publication/359273
1,SDG_15,1.0,94598645,Palm,https://marineinfo.org/id/publication/359273
0,SDG_3,4.0,105702510,Anatomy,https://marineinfo.org/id/publication/310958
0,SDG_3,1.0,87555872,Ultrastructure,https://marineinfo.org/id/publication/354485
0,SDG_4,1.0,8795937,Discipline,https://marineinfo.org/id/publication/232472
1,SDG_11,1.0,128570904,Building,https://marineinfo.org/id/publication/232472
2,SDG_16,1.0,8795937,Discipline,https://marineinfo.org/id/publication/232472
0,SDG_3,1.0,2780902042,Steroid,https://marineinfo.org/id/publication/300888
1,SDG_15,1.0,194229684,Values,https://marineinfo.org/id/publication/300888
0,SDG_2,1.0,172269249,Marine invertebrates,https://marineinfo.org/id/publication/325190
1,SDG_14,1.0,172269249,Marine invertebrates,https://marineinfo.org/id/publication/325190
0,SDG_14,2.0,"186699998, 2777526573","Eutrophication, Freshwater inflow",https://marineinfo.org/id/publication/328293
1,SDG_2,1.0,2777526573,Freshwater inflow,https://marineinfo.org/id/publication/328293
2,SDG_13,1.0,501529594,Carbon,https://marineinfo.org/id/publication/328293
0,SDG_11,4.0,"3017560780, 2994104177","Pollution monitoring, Hydrocarbon pollution",https://marineinfo.org/id/publication/313055
1,SDG_9,3.0,"535196362, 138171918, 2780874159","Zinc, Diesel fuel, Lubricant",https://marineinfo.org/id/publication/313055
2,SDG_15,3.0,2778830712,Nematode,https://marineinfo.org/id/publication/313055
0,SDG_14,3.0,"130217890, 13474642","Biodiversity, Invertebrate",https://marineinfo.org/id/publication/332448
1,SDG_2,2.0,130217890,Biodiversity,https://marineinfo.org/id/publication/332448
2,SDG_3,2.0,130217890,Biodiversity,https://marineinfo.org/id/publication/332448
0,SDG_3,1.0,2775899829,Globe,https://marineinfo.org/id/publication/348025
0,SDG_2,6.0,"91067096, 130217890, 187457775","Megafauna, Biodiversity, Bottom fishing",https://marineinfo.org/id/publication/301418
1,SDG_14,6.0,"130217890, 187457775, 518008717","Biodiversity, Bottom fishing, Arctic",https://marineinfo.org/id/publication/301418
2,SDG_13,3.0,518008717,Arctic,https://marineinfo.org/id/publication/301418
0,SDG_14,2.0,2778902744,Diatom,https://marineinfo.org/id/publication/359306
1,SDG_2,1.0,2988944400,Amazon basin,https://marineinfo.org/id/publication/359306
2,SDG_11,1.0,181536285,Chronology,https://marineinfo.org/id/publication/359306
0,SDG_14,4.0,"79367842, 130217890, 58479451","Coral reef, Biodiversity, Fish stock",https://marineinfo.org/id/publication/288125
1,SDG_2,2.0,"58479451, 130217890","Fish stock, Biodiversity",https://marineinfo.org/id/publication/288125
2,SDG_3,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/288125
0,SDG_15,5.0,"25147867, 53565203, 2780267512","Beta diversity, Species richness, Nestedness",https://marineinfo.org/id/publication/325169
1,SDG_2,1.0,2780267512,Nestedness,https://marineinfo.org/id/publication/325169
0,SDG_14,1.0,149348798,Upwelling,https://marineinfo.org/id/publication/251608
0,SDG_2,3.0,"88199923, 514101110, 2780589914","Food processing, Fishing, Ingredient",https://marineinfo.org/id/publication/354723
1,SDG_14,2.0,"514101110, 151152651","Fishing, Marine ecosystem",https://marineinfo.org/id/publication/354723
0,SDG_3,1.0,2777989353,Lamina,https://marineinfo.org/id/publication/332099
0,SDG_14,1.0,21790881,Deep sea,https://marineinfo.org/id/publication/248164
1,SDG_15,1.0,132124917,Species distribution,https://marineinfo.org/id/publication/248164
0,SDG_2,4.0,130217890,Biodiversity,https://marineinfo.org/id/publication/368532
1,SDG_3,4.0,130217890,Biodiversity,https://marineinfo.org/id/publication/368532
2,SDG_14,4.0,130217890,Biodiversity,https://marineinfo.org/id/publication/368532
0,SDG_2,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/300786
1,SDG_3,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/300786
2,SDG_7,1.0,53991642,Biofuel,https://marineinfo.org/id/publication/300786
0,SDG_2,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/291240
1,SDG_3,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/291240
2,SDG_14,1.0,130217890,Biodiversity,https://marineinfo.org/id/publication/291240
0,SDG_3,4.0,"37291498, 196843134, 59659247","Ontogeny, Embryo, Reproduction",https://marineinfo.org/id/publication/293074
1,SDG_9,1.0,58142911,Asteroid,https://marineinfo.org/id/publication/293074
2,SDG_10,1.0,77357849,Origin,https://marineinfo.org/id/publication/293074
0,SDG_14,3.0,"134097258, 130066347","Sea surface temperature, Spectroradiometer",https://marineinfo.org/id/publication/284183
1,SDG_9,2.0,19269812,Satellite,https://marineinfo.org/id/publication/284183
2,SDG_13,2.0,134097258,Sea surface temperature,https://marineinfo.org/id/publication/284183
0,SDG_2,5.0,"3019955603, 115961737, 2994382997, 172269249","Fish species, Juvenile, Coral species, Marine invertebrates",https://marineinfo.org/id/publication/339981
1,SDG_3,4.0,"172873279, 112497637","Palatability, Swallowing",https://marineinfo.org/id/publication/339981
2,SDG_14,4.0,"3019955603, 2994382997, 172269249","Fish species, Coral species, Marine invertebrates",https://marineinfo.org/id/publication/339981
0,SDG_14,13.0,"21790881, 2776093933","Deep sea, Sea cucumber",https://marineinfo.org/id/publication/340057
1,SDG_2,2.0,"2776093933, 89920630","Sea cucumber, Biome",https://marineinfo.org/id/publication/340057
2,SDG_15,1.0,89920630,Biome,https://marineinfo.org/id/publication/340057
0,SDG_14,6.0,"135310875, 129513315, 518008717","Fjord, Salinity, Arctic",https://marineinfo.org/id/publication/363240
1,SDG_13,3.0,"501529594, 518008717","Carbon, Arctic",https://marineinfo.org/id/publication/363240
2,SDG_2,1.0,102720910,Canonical correspondence analysis,https://marineinfo.org/id/publication/363240
0,SDG_3,3.0,105702510,Anatomy,https://marineinfo.org/id/publication/339648
1,SDG_6,1.0,90195498,Water pollution,https://marineinfo.org/id/publication/339648
2,SDG_14,1.0,2780495617,Marine life,https://marineinfo.org/id/publication/339648
0,SDG_3,5.0,"166516326, 105083479, 138981284","Gubernaculum, Sexual dimorphism, Cloaca",https://marineinfo.org/id/publication/310110
1,SDG_15,1.0,2778830712,Nematode,https://marineinfo.org/id/publication/310110
0,SDG_2,5.0,"161153951, 115961737, 3019955603","Gill, Juvenile, Fish species",https://marineinfo.org/id/publication/305988
1,SDG_3,4.0,"37291498, 161153951","Ontogeny, Gill",https://marineinfo.org/id/publication/305988
2,SDG_14,4.0,"161153951, 3019955603","Gill, Fish species",https://marineinfo.org/id/publication/305988
0,SDG_2,2.0,3020265010,Small scale fishing,https://marineinfo.org/id/publication/360670
